ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id
Kagouti Hide,0xFE004810,Drain Strength,0x80476F6,0.67,3.33,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Kagouti Hide,0xFE004810,Night Eye,0x804C7FD,10.5,0,665,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Kagouti Hide,0xFE004810,Speed,0x80425F1,0.098,1.65,120,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Kagouti Hide,0xFE004810,Resist Disease,0x806AE45,0.015,100,1665,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Khajiit Eye,0x8102EB9,Night Eye,0x804C7FD,10.5,0,998,0,1,1,0,1,0,0,1,MagicNightEye;MagicAlchBeneficial;MagicAlchDurationBased,0x804C7FD,0x804C7FD
Khajiit Eye,0x8102EB9,Fortify Pickpocket,0x3EB20,0.27,4.2,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Khajiit Eye,0x8102EB9,Detect Life,0x804C7FF,18.6,0,383,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased;MagicAlchDetectLife_CACO,0x804C7FF,0x804C7FF
Khajiit Eye,0x8102EB9,Fear,0x73F20,0.62,2.1,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Kresh Fiber,0xFE004811,Fortify Speech,0xD6947,0.27,3.3,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Kresh Fiber,0xFE004811,Slow,0x73F25,0.3,50,335,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Kresh Fiber,0xFE004811,Fortify Sneak,0x3EB22,0.89,1.1,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Kresh Fiber,0xFE004811,Fortify Pickpocket,0x3EB20,0.27,2.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Kwama Cuttle,0x8A10100,Waterwalking,0x40390E1,9.4,0,466,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Kwama Cuttle,0x8A10100,Resist Poison,0x90041,0.157,2.32,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Kwama Cuttle,0x8A10100,Fatigue,0x73F23,23.6,0,200,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Kwama Cuttle,0x8A10100,Waterbreathing,0x3AC2D,7.7,0,299,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Kwama Egg,0x8A10101,Health Fortification,0x3EAF3,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Kwama Egg,0x8A10101,Stamina,0x3EB16,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Kwama Egg,0x8A10101,Resist Frost,0x3EAEB,0.365,1.76,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Kwama Egg,0x8A10101,Resist Paralysis,0x806AE49,19,0,265,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Large Antlers,0x6BC0A,Stamina Fortification,0x3EAF9,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Large Antlers,0x6BC0A,Stamina,0x3EB16,4.7,8.33,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Large Antlers,0x6BC0A,Damage Stamina Regen,0x73F2C,0.345,2.51,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Large Antlers,0x6BC0A,Slow,0x73F25,0.3,50,201,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Lavender,0x45C28,Fortify Speech,0xD6947,0.27,2.48,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Lavender,0x45C28,Stamina Fortification,0x3EAF9,0.13,4.16,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Lavender,0x45C28,Drain Intelligence,0x804C7FB,0.67,1.38,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Lavender,0x45C28,Fortify Conjuration,0x3EB25,0.172,2.08,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Lavender Extract,0x85A46CA,Fortify Speech,0xD6947,0.27,2.75,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Lavender Extract,0x85A46CA,Stamina Fortification,0x3EAF9,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Lavender Extract,0x85A46CA,Drain Intelligence,0x804C7FB,0.67,2.75,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Lavender Extract,0x85A46CA,Fortify Conjuration,0x3EB25,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Lichor,0xFE004837,Magicka,0x3EB17,4.7,10.1,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Lichor,0xFE004837,Magicka Regeneration,0x3EB07,0.0252,5.5,240,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Lichor,0xFE004837,Magicka Fortification,0x3EAF8,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Lichor,0xFE004837,Spell Absorption,0xFE004812,0.1,50,60,0,1,0,0,1,0,0,1,MagicAlchBeneficial,0xFE004812,0xFE004812
Lotus Seeds,0x80D0429,Waterwalking,0x40390E1,9.4,0,998,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Lotus Seeds,0x80D0429,Feather,0x3EB01,0.047,3.64,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Lotus Seeds,0x80D0429,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
Lotus Seeds,0x80D0429,Lingering Damage Health,0x10AA4A,12.4,0.14,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Luminous Russula,0xFE004813,Drain Strength,0x80476F6,0.67,3.1,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Luminous Russula,0xFE004813,Lingering Damage Health,0x10AA4A,12.4,0.4,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Luminous Russula,0xFE004813,Waterbreathing,0x3AC2D,7.7,0,665,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Luminous Russula,0xFE004813,Fear,0x73F20,0.62,2.5,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Luna Moth,0x727DF,Damage Magicka,0x3A2B6,4.6,9.44,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Luna Moth,0x727DF,Magicka Regeneration,0x3EB07,0.0252,4.15,300,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Luna Moth,0x727DF,Fortify Light Armor,0x3EB1F,0.51,1.09,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Luna Moth,0x727DF,Invisibility,0x3EB3D,27,0,248,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Lyretail Anthias,0x50008F1,Magicka,0x3EB17,4.7,12.03,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Lyretail Anthias,0x50008F1,Fortify Alteration,0x3EB24,0.172,4.57,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Lyretail Anthias,0x50008F1,Fortify Conjuration,0x3EB25,0.172,3.74,60,1,0,0,0,1,0,0,0,MagicAlchFortifyConjuration;MagicAlchBeneficial,0x3EB25,0x3EB25
Lyretail Anthias,0x50008F1,Feather,0x3EB01,0.047,2.32,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Mandrake Root,0x80A2A39,Fear,0x73F20,0.62,2.8,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Mandrake Root,0x80A2A39,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Mandrake Root,0x80A2A39,Fortify Destruction,0x3EB26,0.325,2.52,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Mandrake Root,0x80A2A39,Resist Poison,0x90041,0.157,1.32,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Manic Monarch Butterfly,0x6059151,Magicka,0x3EB17,4.7,11.56,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Manic Monarch Butterfly,0x6059151,Fear,0x73F20,0.62,3.08,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Manic Monarch Butterfly,0x6059151,Slow,0x73F25,0.3,50,302,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Manic Monarch Butterfly,0x6059151,Invisibility,0x3EB3D,27,0,248,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Marsh Fritillary,0x833F5E5,Speed,0x80425F1,0.098,1.65,120,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Marsh Fritillary,0x833F5E5,Fortify Light Armor,0x3EB1F,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Marsh Fritillary,0x833F5E5,Fortify Illusion,0x3EB27,0.172,2.08,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Marsh Fritillary,0x833F5E5,Fear,0x73F20,0.62,1.4,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Marshmerrow,0xFE004814,Health Regeneration,0x3EB06,0.0252,5.53,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Marshmerrow,0xFE004814,Damage Stamina Regen,0x73F2C,0.345,2.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Marshmerrow,0xFE004814,Health,0x3EB15,5.3,3.7,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Marshmerrow,0xFE004814,Fortify Enchanting,0x3EB29,0.71,0.98,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Marshmerrow,0x80A2A38,Health Regeneration,0x3EB06,0.0252,5.53,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Marshmerrow,0x80A2A38,Damage Stamina Regen,0x73F2C,0.345,2.01,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Marshmerrow,0x80A2A38,Health,0x3EB15,5.3,3.7,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Marshmerrow,0x80A2A38,Fortify Enchanting,0x3EB29,0.71,0.98,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Marshmerrow Extract,0x85A46C8,Health Regeneration,0x3EB06,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Marshmerrow Extract,0x85A46C8,Damage Stamina Regen,0x73F2C,0.345,3.35,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Marshmerrow Extract,0x85A46C8,Health,0x3EB15,5.3,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Marshmerrow Extract,0x85A46C8,Fortify Enchanting,0x3EB29,0.71,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Minotaur Horn,0xFE004815,Resist Poison,0x90041,0.157,4,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Minotaur Horn,0xFE004815,Damage Magicka Regen,0x73F2B,0.36,0,331,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Minotaur Horn,0xFE004815,Health Regeneration,0x3EB06,0.0252,5.5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Minotaur Horn,0xFE004815,Magicka Regeneration,0x3EB07,0.0252,0.53,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Monarch Butterfly,0x727E0,Damage Undead,0x10DE5F,8.3,3.48,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Monarch Butterfly,0x727E0,Fortify Speech,0xD6947,0.27,1.38,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Monarch Butterfly,0x727E0,Damage Magicka,0x3A2B6,4.6,5,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Monarch Butterfly,0x727E0,Damage Magicka Regen,0x73F2B,0.36,1.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Monkshood Root Pulp,0x80D041D,Fortify Unarmed,0x804C7FE,1.43,0.72,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifyUnarmed_CACO,0x804C7FE,0x804C7FE
Monkshood Root Pulp,0x80D041D,Drain Intelligence,0x804C7FB,0.67,2.75,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Monkshood Root Pulp,0x80D041D,Slow,0x73F25,0.3,50,60,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Monkshood Root Pulp,0x80D041D,Fortify Heavy Armor,0x3EB1E,0.51,0.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Moon Sugar,0xD8E3F,Magicka,0x3EB17,4.7,11.56,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Moon Sugar,0xD8E3F,Resist Frost,0x3EAEB,0.365,2.53,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Moon Sugar,0xD8E3F,Magicka Regeneration,0x3EB07,0.0252,6.91,240,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Moon Sugar,0xD8E3F,Fire Aversion,0x73F2D,0.32,3.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Mora Tapinella,0xEC870,Fortify Alteration,0x3EB24,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Mora Tapinella,0xEC870,Fortify Illusion,0x3EB27,0.172,3.32,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Mora Tapinella,0xEC870,Magicka Fortification,0x3EAF8,0.13,4.16,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMagicka;MagicAlchBeneficial,0x3EAF8,0x3EAF8
Mora Tapinella,0xEC870,Lingering Damage Health,0x10AA4A,12.4,0.32,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Morning Glory Root Pulp,0x80D0421,Fortify Illusion,0x3EB27,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Morning Glory Root Pulp,0x80D0421,Resist Frost,0x3EAEB,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Morning Glory Root Pulp,0x80D0421,Slow,0x73F25,0.3,50,235,0,1,0,0,0,1,1,1,MagicAlchHarmful;MagicSlow;MagicAlchDurationBased,0x73F25,0x73F25
Morning Glory Root Pulp,0x80D0421,Lingering Damage Undead,0x10DE5E,12.8,0.2,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Mother of Pearl,0x854FE,Magicka,0x3EB17,4.7,9.71,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Mother of Pearl,0x854FE,Resist Paralysis,0x806AE49,19,0,331,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Mother of Pearl,0x854FE,Waterwalking,0x40390E1,9.4,0,665,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Mother of Pearl,0x854FE,Stamina,0x3EB16,4.7,6.48,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Mourning Cloak,0x83353BC,Damage Undead,0x10DE5F,8.3,4.17,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Mourning Cloak,0x83353BC,Fortify Lockpicking,0x3EB21,0.58,1.68,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Mourning Cloak,0x83353BC,Resist Disease,0x806AE45,0.015,100,666,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Mourning Cloak,0x83353BC,Lingering Damage Undead,0x10DE5E,12.8,0.14,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Mudcrab Chitin,0x6BC00,Resist Disease,0x806AE45,0.015,100,1832,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Mudcrab Chitin,0x6BC00,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Mudcrab Chitin,0x6BC00,Stamina,0x3EB16,4.7,7.4,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Mudcrab Chitin,0x6BC00,Resist Fire,0x3EAEA,0.365,0.99,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Mugwort Seeds,0x80D0423,Health,0x3EB15,5.3,10.64,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Mugwort Seeds,0x80D0423,Fortify One-handed,0x3EB19,0.325,1.96,60,1,0,0,0,1,0,0,0,MagicAlchFortifyOneHanded;MagicAlchBeneficial,0x3EB19,0x3EB19
Mugwort Seeds,0x80D0423,Fortify Light Armor,0x3EB1F,0.51,0.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Mugwort Seeds,0x80D0423,Stamina Regeneration,0x3EB08,0.0252,2.77,180,1,0,0,0,1,0,0,0,MagicAlchFortifyStaminaRate;MagicAlchBeneficial,0x3EB08,0x3EB08
Namira's Rot,0x4DA24,Fear,0x73F20,0.62,2.8,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFear,0x73F20,0x73F20
Namira's Rot,0x4DA24,Damage Magicka,0x3A2B6,4.6,11.1,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Namira's Rot,0x4DA24,Health Regeneration,0x3EB06,0.0252,5.53,240,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Namira's Rot,0x4DA24,Fortify Lockpicking,0x3EB21,0.58,2.24,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Netch Jelly,0x401CD72,Stamina,0x3EB16,4.7,13.88,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Netch Jelly,0x401CD72,Resist Paralysis,0x806AE49,19,0,430,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Netch Jelly,0x401CD72,Feather,0x3EB01,0.047,3.97,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Netch Jelly,0x401CD72,Paralysis,0x73F30,204,0,42,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Nightshade,0x2F44C,Fortify Destruction,0x3EB26,0.325,2.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Nightshade,0x2F44C,Damage Undead,0x10DE5F,8.3,6.26,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Nightshade,0x2F44C,Damage Magicka Regen,0x73F2B,0.36,2.35,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Nightshade,0x2F44C,Damage Health,0x3EB42,7.9,3.48,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Nightshade Extract,0x85A46C6,Fortify Destruction,0x3EB26,0.325,2.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyDestruction;MagicAlchBeneficial,0x3EB26,0x3EB26
Nightshade Extract,0x85A46C6,Damage Undead,0x10DE5F,8.3,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Nightshade Extract,0x85A46C6,Damage Magicka Regen,0x73F2B,0.36,3.35,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Nightshade Extract,0x85A46C6,Damage Health,0x3EB42,7.9,6.95,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Nirnroot,0x59B86,Damage Health,0x3EB42,7.9,9.38,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Nirnroot,0x59B86,Invisibility,0x3EB3D,27,0,364,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Nirnroot,0x59B86,Resist Magic,0x39E51,1.24,0.81,60,1,0,0,0,1,0,0,0,MagicAlchResistMagic;MagicAlchBeneficial,0x39E51,0x39E51
Nirnroot,0x59B86,Drain Strength,0x80476F6,0.67,1.65,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Nordic Barnacle,0x7EDF5,Waterbreathing,0x3AC2D,7.7,0,599,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Nordic Barnacle,0x7EDF5,Fortify Pickpocket,0x3EB20,0.27,2.24,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Nordic Barnacle,0x7EDF5,Health Regeneration,0x3EB06,0.0252,4.15,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Nordic Barnacle,0x7EDF5,Damage Magicka,0x3A2B6,4.6,3.89,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Nordic Swallowtail,0x83353C0,Health,0x3EB15,5.3,7.4,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Nordic Swallowtail,0x83353C0,Fire Aversion,0x73F2D,0.32,3.12,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Nordic Swallowtail,0x83353C0,Fortify Two-handed,0x3EB1A,0.325,1.96,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
